id,name,category,price
2289,Шнур хоз вяз б/с Тип2 D3мм 20 метров кратно 5шт /5/250/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,43.03
2290,Шнур хоз вязанный б/с тип 2  D-3мм 50м Кратно 5шт,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,96.46
2291,Шпагат джутовый 100м 1250текс 110гр/50/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,63.00
2292,Шпагат джутовый 250м 1250 текс /25/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,120.80
2293,"Шпагат полипропил 1000ТЭКС 1,6мм*100м  /60/",ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,50.93
2294,Шторка солнц60*130см с лип слоем кратно 10/10/200/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,39.48
2295,Щетка тротуарная  60см/20/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,367.60
2296,Ящик СКЛАДНОЙ зел/черн 38 л ШЕФ ПОЛИМЕР/10/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,262.62
2297,Булавка англ. в пластик.кор. (набор 100шт) зап/20/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,24.55
2298,Булавки №2 38мм цена за 500 штук,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,664.97
2299,Иглы  с нитковдевателем набор 26шт 1683 /36/1440/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,18.52
2300,Иглы Огни Маяка 15 шт/10/120/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,15.01
2301,Нитки ПЭ БЕЛЫЕ 40*200 набор 10шт/150/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,85.78
2302,Нитки ПЭ ЦВЕТНЫЕ 40*200 набор 10шт/150/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,82.90
2303,Нитки ПЭ ЧЕРНЫЕ 40* 200м набор 10 шт /150/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,82.90
2304,Ножницы LaDina ПОРТНОВСКИЕ 23см  /12/60/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,191.10
2305,"Ножницы портновские tailor SCISSORS 7,5  18,5см/12",ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,60.98
2306,Резинка бельев 5м*10мм БЕЛАЯ цена за 10шт /100/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,224.10
2307,Резинка бельев 5м*10мм ЧЕРНАЯ только 10шт/100/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,224.10
2308,Резинка бельев ШИРОКАЯ 2м*20мм ЧЕРНАЯ цена за 10шт,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,224.10
2309,Резинка бельев ШИРОКАЯ 2м*20мм БЕЛАЯцена за 10шт,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,224.10
2310,Сантиметровая лента  в футляре /12/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,18.32
2311,Сантиметровая лента цветная /12/,ШВЕЙНЫЕ ПРИНАДЛЕЖНОСТИ,12.36
2312,ЭЛ лампа TDM ДРВ Е40 250W  SG0325-0020/20/,ЭЛЕКТРОЛАМПЫ,475.60
2313,Эл. лампа д/ночника 220Вт 10W E12 кратно 50/2000,ЭЛЕКТРОЛАМПЫ,14.57
2314,Эл.лампа  40Вт Е27 г. ЛИСМА/100/,ЭЛЕКТРОЛАМПЫ,22.40
2315,Эл.лампа  60Вт Е27 г. /100/,ЭЛЕКТРОЛАМПЫ,22.40
2316,Эл.лампа  75Вт Е27 г. Лисма/100/,ЭЛЕКТРОЛАМПЫ,22.40
2317,Эл.лампа  95 Вт Е27 г. Лисма/100/,ЭЛЕКТРОЛАМПЫ,22.40
2318,Эл.лампа для холодильника 15Вт 220Vтолько по 50шт,ЭЛЕКТРОЛАМПЫ,18.14
2319,Эл.лампа св.диод STANDARD GX53 12Вт 4000Кбел/10/,ЭЛЕКТРОЛАМПЫ,81.00
2320,Эл.лампа св.диод ПРОГРЕС СВЕЧ С37 7ВтЕ-14 4000К/10,ЭЛЕКТРОЛАМПЫ,56.80
2321,Эл.лампа св.диод ПРОГРЕС СВЕЧ С37 7Вт Е-27 4000К/10,ЭЛЕКТРОЛАМПЫ,56.80
2322,Эл.лампа св.диод ПРОГРЕС СВЕЧ С37 9ВтЕ-14 4000К/10/100/,ЭЛЕКТРОЛАМПЫ,58.00
2323,Эл.лампа св.диод ПРОГРЕС СВЕЧ С37 9ВтЕ-27 4000К/10/100/,ЭЛЕКТРОЛАМПЫ,58.00
2324,Эл.лампа св.диод ПРОГРЕС СВЕЧС37 11ВтЕ-14 4000К/10,ЭЛЕКТРОЛАМПЫ,60.40
2325,Эл.лампа св.диод ПРОГРЕСС LED-GU5.3 9W/4000К/10/,ЭЛЕКТРОЛАМПЫ,56.10
2326,Эл.лампа св.диод ПРОГРЕСС А60 11Вт Е27 4000Кх/с/10/,ЭЛЕКТРОЛАМПЫ,61.10
2327,Эл.лампа св.диод ПРОГРЕСС А60 15Вт Е-27 4000К/10/,ЭЛЕКТРОЛАМПЫ,69.70
2328,Эл.лампа св.диод ПРОГРЕСС А60 20Вт Е-27 4000К/10/100/,ЭЛЕКТРОЛАМПЫ,94.20
2329,Эл.лампа св.диод ПРОГРЕСС А65 25Вт Е-27 4000К/10/,ЭЛЕКТРОЛАМПЫ,111.70
2330,Эл.лампа св.диод ПРОГРЕСС А70 30Вт Е-27 4000К/10/100/,ЭЛЕКТРОЛАМПЫ,142.20
2331,Эл.лампа св.диод ПРОГРЕСС Р45 ШАР 11 Вт Е14теп/10/,ЭЛЕКТРОЛАМПЫ,60.40
2332,Эл.лампа св.диод ПРОГРЕСС Р45 ШАР 11 Вт Е27теп/10/,ЭЛЕКТРОЛАМПЫ,60.40
2333,Эл.лампа св.диод ПРОГРЕСС Р45 ШАР 7 Вт Е14теп/10/,ЭЛЕКТРОЛАМПЫ,56.80
2334,Эл.лампа св.диод ПРОГРЕСС Р45 ШАР7Вт Е-27 4000К/10/,ЭЛЕКТРОЛАМПЫ,56.80
2335,Эл.лампа св.диод ПРОГРЕСС Р45 ШАР9Вт Е-14 4000К/10,ЭЛЕКТРОЛАМПЫ,58.00
2336,Эл.лампа св.диод ПРОГРЕСС Р45ШАР9Вт Е27 4000Кбел/10,ЭЛЕКТРОЛАМПЫ,58.00
2337,Эл.лампа св.диод ПРОГРЕСС СВЕЧА С37-11W Е27св х/с/10/,ЭЛЕКТРОЛАМПЫ,60.40
2338,Эл.лампа-свеча ДС 40Вт Е27  /168/,ЭЛЕКТРОЛАМПЫ,15.60
2339,Эл.лампа-свеча  ДС 60Вт Е27 /168/,ЭЛЕКТРОЛАМПЫ,16.30
2340,Эл.теплоизлучатель 150 Вт Е27  /100/,ЭЛЕКТРОЛАМПЫ,32.76
2341,Эл.теплоизлучатель 200Вт  Е27 г. /100/,ЭЛЕКТРОЛАМПЫ,35.43
2342,АВТОМ ВЫКЛЮЧАТЕЛЬ 1полюс 10А BASIC /12/,ЭЛЕКТРОТОВАРЫ,142.20
2343,АВТОМ ВЫКЛЮЧАТЕЛЬ 1полюс 16 А BASIC /12/120/,ЭЛЕКТРОТОВАРЫ,136.90
2344,АВТОМ ВЫКЛЮЧАТЕЛЬ 1полюс 20А BASIC/12/120/,ЭЛЕКТРОТОВАРЫ,140.60
2345,АВТОМ ВЫКЛЮЧАТЕЛЬ 1полюс 25А BASIC/12/120/,ЭЛЕКТРОТОВАРЫ,153.70
2346,АВТОМ ВЫКЛЮЧАТЕЛЬ 1полюс 32А BASIC/12/120/,ЭЛЕКТРОТОВАРЫ,137.60
2347,АВТОМ ВЫКЛЮЧАТЕЛЬ 2полюс 16А BASIC/6/60/,ЭЛЕКТРОТОВАРЫ,288.30
2348,АВТОМ ВЫКЛЮЧАТЕЛЬ 2полюс 20А BASIC /6/,ЭЛЕКТРОТОВАРЫ,310.00
2349,АВТОМ ВЫКЛЮЧАТЕЛЬ 2полюс 25А BASIC/6/60/,ЭЛЕКТРОТОВАРЫ,243.40
2350,АВТОМ ВЫКЛЮЧАТЕЛЬ 2полюс 32А BASIC/6/60/,ЭЛЕКТРОТОВАРЫ,257.00
2351,Антенный штекер угловой круглый цена за 50штук,ЭЛЕКТРОТОВАРЫ,326.90
2352,Вилка  штепсельная прямая  ПРОГРЕСС  MINI  б/з  с кольцом  бело-черная  (50/400,ЭЛЕКТРОТОВАРЫ,45.00
2353,Вилка штепс ПРОГРЕСС косая с кольц б/з белая/35/350/,ЭЛЕКТРОТОВАРЫ,57.10
2354,Вилка штепс ПРОГРЕСС косая универ черная с заземлением/30/300/,ЭЛЕКТРОТОВАРЫ,46.40
2355,Вилка штепс ПРОГРЕСС прямая б/з белая/50/,ЭЛЕКТРОТОВАРЫ,37.60
2356,Вилка штепс ПРОГРЕСС прямая б/з черная /50/500/,ЭЛЕКТРОТОВАРЫ,36.60
2357,Вилка штепс ПРОГРЕСС прямая с/з белая /30/300/,ЭЛЕКТРОТОВАРЫ,57.30
2358,Вилка штепс ПРОГРЕСС прямая с/з каучук черная /20/200/,ЭЛЕКТРОТОВАРЫ,88.10
2359,Вилка штепс ПРОГРЕСС прямая с/з черная/30/,ЭЛЕКТРОТОВАРЫ,56.00
2360,Вилка штепс ПРОГРЕСС косая универ белая с заземлением /30/300/,ЭЛЕКТРОТОВАРЫ,45.40
2361,Вилка штепс прямая ПРОГРЕСС MINI б/з белая /50/1000,ЭЛЕКТРОТОВАРЫ,25.90
2362,Вилка штепс прямая ПРОГРЕСС MINI б/з черная /50/,ЭЛЕКТРОТОВАРЫ,25.30
2363,Вилка штепсельная  ПРОГРЕСС  MINI  с/з  каучуковая  черная  (20/400),ЭЛЕКТРОТОВАРЫ,79.40
2364,Вилка штепсельная  ПРОГРЕСС  косая  с/з  с кольцом/35/350,ЭЛЕКТРОТОВАРЫ,60.30
2365,Вилка штепсельная  ПРОГРЕСС  круглая  c/з  белая,ЭЛЕКТРОТОВАРЫ,44.70
2366,Выключатель для бра (черный) ПРОГРЕСС /50/,ЭЛЕКТРОТОВАРЫ,34.58
2367,Выключатель о/у 1мест белый 10а Кунцево/80/,ЭЛЕКТРОТОВАРЫ,67.40
2368,Выключатель о/у 2мест белый 10а КУНЦЕВО/80/,ЭЛЕКТРОТОВАРЫ,72.00
2369,Выключатель ПРОГРЕСС FIT о/у 1кл б/п белый/10/200,ЭЛЕКТРОТОВАРЫ,53.90
2370,Выключатель ПРОГРЕСС FIT о/у 1кл с подс бел/10/200,ЭЛЕКТРОТОВАРЫ,63.00
2371,Выключатель ПРОГРЕСС FIT о/у 2кл б/п белый/10/200/,ЭЛЕКТРОТОВАРЫ,62.00
2372,Выключатель ПРОГРЕСС FIT о/у 2кл с/п  белый/10/200,ЭЛЕКТРОТОВАРЫ,71.17
2373,Выключатель ПРОГРЕСС SLIM c/у 1кл c/п белый/10/200,ЭЛЕКТРОТОВАРЫ,85.90
2374,Выключатель ПРОГРЕСС SLIM c/у 1кл б/п белый/10/200,ЭЛЕКТРОТОВАРЫ,78.00
2375,Выключатель ПРОГРЕСС SLIM c/у 2кл c/п белый/10/200,ЭЛЕКТРОТОВАРЫ,81.00
2376,Выключатель ПРОГРЕСС SLIM c/у 2кл б/п белый/10/200,ЭЛЕКТРОТОВАРЫ,82.30
2377,Гнездо антенное угловое круглое цена за 50штук,ЭЛЕКТРОТОВАРЫ,381.90
2378,Гнездо штепсельное  ПРОГРЕСС  б/з  черное  (20/200,ЭЛЕКТРОТОВАРЫ,49.20
2379,Гнездо штепсельное ПРОГРЕСС б/з белое /20/200/,ЭЛЕКТРОТОВАРЫ,49.20
2380,Гнездо штепсельное ПРОГРЕСС с/з белое /20/200/,ЭЛЕКТРОТОВАРЫ,60.90
2381,Двойник TOKER 2T2 (з) белый/80/,ЭЛЕКТРОТОВАРЫ,116.20
2382,Звонок беспроводной ДЖЕТТ602(100м) двухтон 2*АА/30,ЭЛЕКТРОТОВАРЫ,463.30
2383,Кипятильник 1200W г.Москва S-7128 /100/,ЭЛЕКТРОТОВАРЫ,146.42
2384,Кипятильник 2000W г.Москва S-7130/100/,ЭЛЕКТРОТОВАРЫ,168.26
2385,Кипятильник 2500W г.Москва S-7131/100/,ЭЛЕКТРОТОВАРЫ,169.13
2386,"Кипятильник мал.0,5 кв Москва /180/",ЭЛЕКТРОТОВАРЫ,106.29
2387,Кнопка звонка (выкл д/быт элект звонков) В31-01чер/бел цена за 4шт,ЭЛЕКТРОТОВАРЫ,121.70
2388,Колодка  ПРОГРЕСС  с/з  2вх  белая  (10*100),ЭЛЕКТРОТОВАРЫ,103.00
2389,Колодка  ПРОГРЕСС  с/з  3вх  белая  (10*100),ЭЛЕКТРОТОВАРЫ,132.30
2390,Колодка  ПРОГРЕСС  с/з  4вх  белая  (10*100),ЭЛЕКТРОТОВАРЫ,155.30
2391,Колодка ПРОГРЕСС б/з 3вх белая /10/200/,ЭЛЕКТРОТОВАРЫ,110.90
2392,Колодка ПРОГРЕСС б/з 4вх белая /10/,ЭЛЕКТРОТОВАРЫ,127.52
2393,Колодка ПРОГРЕСС б/з2вхбелая/20/200/,ЭЛЕКТРОТОВАРЫ,93.70
2394,Колодка ПРОГРЕСС каучук с/з 3вх черная /4/40/,ЭЛЕКТРОТОВАРЫ,325.20
2395,Патрон карболитовый Е14 с прижимным кольцом/50/200,ЭЛЕКТРОТОВАРЫ,40.60
2396,Патрон карболитовый Е27 с прижимным кольцом/50/200,ЭЛЕКТРОТОВАРЫ,51.20
2397,Патрон настенный косой Е27 карболитовый/50/200/,ЭЛЕКТРОТОВАРЫ,43.03
2398,Патрон пластиковый Е14 подвесной/50/200/,ЭЛЕКТРОТОВАРЫ,17.70
2399,Патрон пластиковый Е27 с прижимным кольцом/50/200/,ЭЛЕКТРОТОВАРЫ,31.70
2400,Патрон подвесной Е 14 карболитовый/15/50/200/,ЭЛЕКТРОТОВАРЫ,26.40
2401,Патрон подвесной Е27 карболитовый/50//200/,ЭЛЕКТРОТОВАРЫ,32.80
2402,Патрон потолочный прямой Е27 /5/110/50/200/,ЭЛЕКТРОТОВАРЫ,43.03
2403,Патрон ПРОГРЕСС пластик Е27 подв с провод чер/50/,ЭЛЕКТРОТОВАРЫ,55.20
2404,Переходник  ПРОГРЕСС  10А  б/з черный  (50/500),ЭЛЕКТРОТОВАРЫ,26.60
2405,Переходник  ПРОГРЕСС  16А  б/з черный  (50/500),ЭЛЕКТРОТОВАРЫ,27.40
2406,Переходник гнездо F- гнездо F БОЧКА цена за 50штук,ЭЛЕКТРОТОВАРЫ,229.20
2407,Переходник гнездо F- гнездо антен угловой цена за 50штук,ЭЛЕКТРОТОВАРЫ,968.50
2408,Переходник гнездо F- штекер антен угловой цена за 50штук,ЭЛЕКТРОТОВАРЫ,766.90
2409,Переходник ПРОГРЕСС с Е14 на Е27  /50/200/,ЭЛЕКТРОТОВАРЫ,46.30
2410,Переходник ПРОГРЕСС с Е27 на Е14 /50/400/,ЭЛЕКТРОТОВАРЫ,41.30
2411,Переходник-соединитель три гнезда Fцена за 50штук,ЭЛЕКТРОТОВАРЫ,559.10
2412,ПРОЖЕКТОР светодиодный ПРОГРЕСС 200Вт6500К/10/,ЭЛЕКТРОТОВАРЫ,2331.00
2413,ПРОЖЕКТОР светодиодный ПРОГРЕСС  70Вт 6500К/30/,ЭЛЕКТРОТОВАРЫ,766.30
2414,ПРОЖЕКТОР светодиодный ПРОГРЕСС 100Вт 6500К/30/,ЭЛЕКТРОТОВАРЫ,1089.10
2415,ПРОЖЕКТОР светодиодный ПРОГРЕСС 20Вт 6500К /80/,ЭЛЕКТРОТОВАРЫ,237.00
2416,ПРОЖЕКТОР светодиодный ПРОГРЕСС 30Вт 6500К /80/,ЭЛЕКТРОТОВАРЫ,357.90
2417,ПРОЖЕКТОР светодиодный ПРОГРЕСС ЭКо 10Вт 6500К/80/,ЭЛЕКТРОТОВАРЫ,180.10
2418,Розетка ОУ 1места 16А с заземлением КУНЦЕВО/64/,ЭЛЕКТРОТОВАРЫ,65.60
2419,Розетка ОУ 2 мест 10А АБС-пласт БЕЗ земли Кунцево/50/,ЭЛЕКТРОТОВАРЫ,82.10
2420,Розетка ПРОГРЕСС FIT о/у 1вх б/з бел/10/200,ЭЛЕКТРОТОВАРЫ,62.60
2421,Розетка ПРОГРЕСС FIT о/у 1вх с/з бел/10/200,ЭЛЕКТРОТОВАРЫ,75.40
2422,Розетка ПРОГРЕСС FIT о/у 2вх б/з бел/10/200,ЭЛЕКТРОТОВАРЫ,93.20
2423,Розетка ПРОГРЕСС FIT о/у 2вх с/з бел/10/200,ЭЛЕКТРОТОВАРЫ,115.50
2424,Розетка ПРОГРЕСС SLIM с/у 1вх б/з бел/10/200/,ЭЛЕКТРОТОВАРЫ,83.40
2425,Розетка ПРОГРЕСС SLIM с/у 1вх с/з бел/10/200/,ЭЛЕКТРОТОВАРЫ,92.20
2426,Розетка ПРОГРЕСС SLIM с/у 2вх с/з бел/10/200/,ЭЛЕКТРОТОВАРЫ,118.10
2427,Розетка СЕЛЕНА С/У 2 места Белая ЗЕМЛЯ/30/,ЭЛЕКТРОТОВАРЫ,126.90
2428,Светильник светодиодный  ПРОГРЕСС  FIX  15W  круглый 6500К,ЭЛЕКТРОТОВАРЫ,193.70
2429,Светильник светодиодный  ПРОГРЕСС  FIX  18W  овальный 6500К,ЭЛЕКТРОТОВАРЫ,172.40
2430,Светильник светодиодный ПРОГРЕСС 18Вт 6500К/20/,ЭЛЕКТРОТОВАРЫ,230.20
2431,Светильник светодиодный ПРОГРЕСС 36Вт 4000К/20/,ЭЛЕКТРОТОВАРЫ,342.70
2432,Светильник светодиодный ПРОГРЕСС FLAT 18вт 4000к,ЭЛЕКТРОТОВАРЫ,201.72
2433,Светодиодный прожектор  ПРОГРЕСС ECO 150Вт 6500К,ЭЛЕКТРОТОВАРЫ,1197.70
2434,Светодиодный прожектор ПРОГРЕСС ECO 50Вт 6500К,ЭЛЕКТРОТОВАРЫ,432.60
2435,Светодиодный светильник  ПРОГРЕСС  FLAT36Вт4000К,ЭЛЕКТРОТОВАРЫ,325.80
2436,Сетевой универс переходник ДЖЕТ белый медн конт/30,ЭЛЕКТРОТОВАРЫ,35.70
2437,Сетевой фильтр удлSР-530 3мСПУТНИК 5гнезд 10А/40,ЭЛЕКТРОТОВАРЫ,433.50
2438,"Сетевой фильтр удлSР-545 4,5мСПУТНИК 5гнезд 10А/40",ЭЛЕКТРОТОВАРЫ,509.50
2439,ТВ сплиттер VIDEO SРLITTER 2way5-1000МГц/1/50/,ЭЛЕКТРОТОВАРЫ,92.90
2440,ТВ сплиттер VIDEO SРLITTER 3way5-1000МГц/1/50/,ЭЛЕКТРОТОВАРЫ,125.60
2441,ТВ сплиттер VIDEO SРLITTER 4way5-1000МГц/1/50/,ЭЛЕКТРОТОВАРЫ,133.10
2442,Тестер-пробник P-01 140 мм PROconnect 12-2031,ЭЛЕКТРОТОВАРЫ,56.13
2443,Тройник TOKER  3Т белый  индивидуальная упаковка,ЭЛЕКТРОТОВАРЫ,79.80
2444,Тройник TOKER  3Т черный   индивидуальная упаковка,ЭЛЕКТРОТОВАРЫ,79.80
2445,Тройник ПРОГРЕСС б/з белый/20/240/,ЭЛЕКТРОТОВАРЫ,76.50
2446,Тройник сетевой ВИКИЙ 250V/16А(3гнезда с з/к)/100/,ЭЛЕКТРОТОВАРЫ,106.80
2447,Тройник сетевой универсальный БЕЛЫЙ/50/,ЭЛЕКТРОТОВАРЫ,51.20
2448,"Тэн ""Россиянка"" для плит /100/",ЭЛЕКТРОТОВАРЫ,205.18
2449,"Удлинитель  ПРОГРЕСС с/з  3 вх  3 м  3*1,00мм/60/",ЭЛЕКТРОТОВАРЫ,316.30
2450,"Удлинитель  ПРОГРЕСС с/з  3 вх  7м  3*1,00мм/20/",ЭЛЕКТРОТОВАРЫ,490.40
2451,"Удлинитель  ПРОГРЕСС с/з c/вкл 3 вх  3 м  3*1,00м/40/",ЭЛЕКТРОТОВАРЫ,380.90
2452,Удлинитель ДЖЕТ 10метров РС-3 с зазем( ПВС) 16а/20/,ЭЛЕКТРОТОВАРЫ,508.40
2453,Удлинитель ДЖЕТ 5 метров  РС-3 с зазем (ПВС)  16а /30/,ЭЛЕКТРОТОВАРЫ,311.60
2454,Удлинитель ДЖЕТ 7 метров РС-3 с зазем (ПВС)  16а /25/,ЭЛЕКТРОТОВАРЫ,398.10
2455,Удлинитель на кат ПРОГРЕСС с/з c/пред 4 вх  20 м,ЭЛЕКТРОТОВАРЫ,2310.90
